fecha,opid,valor,monto_ceil,egreso,descripcion
2026-06-20,165024902610,300000.00,300000,0,Dinero retirado Palermo Pago con QR UNIVERSIDAD
2026-06-20,165024598606,-151213.30,151214,1,ARGENTINA DE LA EMPRESA U A D E Pago con QR UNIVERSIDAD
2026-06-20,165024936248,-44047.33,44048,1,ARGENTINA DE LA EMPRESA U A D E Pago con QR UNIVERSIDAD
2026-06-20,164204924911,-81655.25,81656,1,ARGENTINA DE LA EMPRESA U A D E Reserva por gastos Juicio
2026-06-20,164206194701,-5000.00,5000,1,U A D E Reserva por gastos Juicio injusto
2026-06-20,164206220573,-3000.00,3000,1,Reserva por gastos Susi
2026-06-20,164206180801,-500.00,500,1,Reserva por gastos AVA
2026-06-20,164239172565,100000.00,100000,0,Dinero retirado Palermo Transferencia enviada Susana
2026-06-20,165058736864,-6000.00,6000,1,Transferencia enviada Susana Carmen Ortiz
2026-06-20,165058775752,772320.20,772321,0,Dinero retirado Palermo
2026-06-20,164239410749,21012.86,21013,0,Dinero retirado Susi
2026-06-20,164239536283,-3000.00,3000,1,Reserva por gastos Susi
2026-06-20,164239496493,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Susana
2026-06-20,164239268001,-112020.00,112020,1,Transferencia enviada Susana Carmen Ortiz
2026-06-20,165059417692,-3000.00,3000,1,Reserva por gastos Susi
2026-06-20,165059616646,-500.00,500,1,Reserva por gastos AVA
2026-06-20,165087696320,-52901.15,52902,1,Pago PedidosYa
2026-06-20,164268734653,-3000.00,3000,1,Reserva por gastos Susi
2026-06-20,165087825618,-500.00,500,1,Reserva por gastos AVA
2026-06-20,165106153116,-1500.00,1500,1,Pago PedidosYa Propina
2026-06-20,165106528844,-3000.00,3000,1,Reserva por gastos Susi
2026-06-20,164286953273,-500.00,500,1,Reserva por gastos AVA Transferencia recibida MarIa
2026-06-20,164290363839,271947.50,271948,0,Transferencia recibida MarIa Sanes
2026-06-21,165232700252,-1648.00,1648,1,Pago con QR Shell
2026-06-22,1745566986024,1426.40,1427,0,Rendimientos
2026-06-22,164536419391,-67245.13,67246,1,Pago de servicio ARCA
2026-06-22,165362901722,-40939.00,40939,1,Pago con QR Súper pollo
2026-06-22,164541610863,-3000.00,3000,1,Reserva por gastos Susi
2026-06-22,164541734155,-500.00,500,1,Reserva por gastos AVA
2026-06-22,164559012755,15021.56,15022,0,Dinero retirado Juicio injusto
2026-06-23,1745643142766,427.74,428,0,Rendimientos Transferencia recibida SANES
2026-06-23,164602066377,1831570.00,1831570,0,Transferencia recibida SANES MARIA SOLE Transferencia enviada
2026-06-23,165465330436,-6030.00,6030,1,MARIA SOLE Transferencia enviada Autoservicio fenix Reserva por gastos Juicio
2026-06-23,164642649561,-500.00,500,1,Autoservicio fenix Reserva por gastos Juicio injusto
2026-06-23,165465674720,-3000.00,3000,1,Reserva por gastos Susi
2026-06-23,164642860193,-500.00,500,1,Reserva por gastos AVA
2026-06-23,164642815817,-890000.00,890000,1,Dinero reservado Chris Transferencia enviada Mazzeo
2026-06-23,165472139204,-6400.00,6400,1,Transferencia enviada Mazzeo Jose Antonio Reserva por gastos Juicio
2026-06-23,165473841798,-500.00,500,1,Jose Antonio Reserva por gastos Juicio injusto
2026-06-23,165474178490,-3000.00,3000,1,Reserva por gastos Susi
2026-06-23,165473788038,-500.00,500,1,Reserva por gastos AVA
2026-06-23,165489066182,-6480.00,6480,1,Pago Dlocal*didi Reserva por gastos Juicio
2026-06-23,164666121809,-500.00,500,1,Reserva por gastos Juicio injusto
2026-06-23,164666272735,-3000.00,3000,1,Reserva por gastos Susi
2026-06-23,165489197226,-500.00,500,1,Reserva por gastos AVA
2026-06-23,165523625218,-1000000.00,1000000,1,Dinero reservado Palermo
2026-06-23,165528382614,-4955.00,4955,1,Pago Dlo*didi Reserva por gastos Juicio
2026-06-23,165528620990,-500.00,500,1,Reserva por gastos Juicio injusto
2026-06-23,165528702424,-3000.00,3000,1,Reserva por gastos Susi
2026-06-23,165528561222,-500.00,500,1,Reserva por gastos AVA
2026-06-23,165530199038,150000.00,150000,0,Dinero retirado Chris Transferencia enviada
2026-06-23,165530183656,-150000.00,150000,1,Transferencia enviada Christian Pablo Ventura Reserva por gastos Juicio
2026-06-23,165530662518,-500.00,500,1,Christian Pablo Ventura Reserva por gastos Juicio injusto
2026-06-23,165530718116,-3000.00,3000,1,Reserva por gastos Susi
2026-06-23,165530575108,-500.00,500,1,Reserva por gastos AVA
2026-06-23,165546746920,-64750.00,64750,1,Pago con QR BUENOS MUCHACHOS RESTO Transferencia enviada Omar
2026-06-23,165547756282,-7000.00,7000,1,MUCHACHOS RESTO Transferencia enviada Omar Daniel Pastran Bravo Reserva por gastos Juicio
2026-06-23,164724616865,-500.00,500,1,Daniel Pastran Bravo Reserva por gastos Juicio injusto
2026-06-23,165547854800,-3000.00,3000,1,Reserva por gastos Susi
2026-06-23,164724680651,-500.00,500,1,Reserva por gastos AVA
2026-06-24,164725889859,-3860.00,3860,1,Pago Dlo*didi
2026-06-24,164726318163,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-06-24,165549458830,-500.00,500,1,Reserva por gastos Juicio injusto
2026-06-24,165549464884,-3000.00,3000,1,Reserva por gastos Susi
2026-06-24,1745714871865,343.70,344,0,Rendimientos Transferencia enviada Aylen
2026-06-24,165577967702,-350000.00,350000,1,Transferencia enviada Aylen Difeo Reserva por gastos Juicio
2026-06-24,164754007247,-500.00,500,1,Difeo Reserva por gastos Juicio injusto
2026-06-24,164753827841,-3000.00,3000,1,Reserva por gastos Susi
2026-06-24,165578388412,-500.00,500,1,Reserva por gastos AVA Devolución de pago
2026-06-24,165087696320,5602.91,5603,0,Devolución de pago PedidosYa
2026-06-24,165661108738,-17154.00,17154,1,Pago con QR Súper pollo Reserva por gastos Juicio
2026-06-24,164836099875,-500.00,500,1,Reserva por gastos Juicio injusto
2026-06-24,164836141707,-3000.00,3000,1,Reserva por gastos Susi
2026-06-24,165661435846,-500.00,500,1,Reserva por gastos AVA
2026-06-25,1745782610807,161.24,162,0,Rendimientos Transferencia enviada
2026-06-25,164920831143,-243000.00,243000,1,Transferencia enviada Fundacion Soplo De Vida Reserva por gastos Juicio
2026-06-25,164922055019,-500.00,500,1,Fundacion Soplo De Vida Reserva por gastos Juicio injusto
2026-06-25,165748121994,-3000.00,3000,1,Reserva por gastos Susi
2026-06-25,165748282662,-500.00,500,1,Reserva por gastos AVA
2026-06-25,165824407784,170100.00,170100,0,Dinero retirado Chris Transferencia enviada Maria
2026-06-25,165823083536,-171100.00,171100,1,Transferencia enviada Maria Soledad Sanes Transferencia recibida MARIA
2026-06-25,165825353914,13851.60,13852,0,Soledad Sanes Transferencia recibida MARIA SOLEDAD SANES
2026-06-25,165826297190,5003.80,5004,0,Dinero retirado Juicio injusto
2026-06-26,1745851393256,55.09,56,0,Rendimientos
2026-06-26,165871096466,-6500.00,6500,1,Pago Dlo*didi
2026-06-26,165043831919,-3000.00,3000,1,Reserva por gastos Susi
2026-06-26,165871316500,-500.00,500,1,Reserva por gastos AVA
2026-06-26,165919477718,-5300.00,5300,1,Pago Dlocal*didi
2026-06-26,165919962638,-3000.00,3000,1,Reserva por gastos Susi
2026-06-26,165092416435,-500.00,500,1,Reserva por gastos AVA
2026-06-26,165097542349,-23700.00,23700,1,Pago con QR Todo Tartas
2026-06-26,165097734959,-3000.00,3000,1,Reserva por gastos Susi
2026-06-26,165097828343,-500.00,500,1,Reserva por gastos AVA Transferencia enviada El Perro
2026-06-26,165948711236,-48600.00,48600,1,Transferencia enviada El Perro Verde Veterinaria
2026-06-26,165949037556,-3000.00,3000,1,Reserva por gastos Susi
2026-06-26,165121189681,-500.00,500,1,Reserva por gastos AVA
2026-06-27,165272069623,1001440.55,1001441,0,Dinero retirado Palermo Transferencia recibida Carlos
2026-06-27,165272288671,110000.00,110000,0,Transferencia recibida Carlos Leonardo Farinella
2026-06-27,165273018523,-206700.00,206700,1,Pago con QR Belisario Roldán Transferencia enviada
2026-06-27,166101933822,-20000.00,20000,1,Transferencia enviada Florencia De La Torre
2026-06-27,165273171487,-500.00,500,1,Reserva por gastos AVA
2026-06-27,166102265492,-3000.00,3000,1,Reserva por gastos Susi
2026-06-27,165273432255,-3000.00,3000,1,Reserva por gastos Susi
2026-06-27,166102357678,-500.00,500,1,Reserva por gastos AVA Pago con QR Confitería Dos
2026-06-27,165279792401,-40600.00,40600,1,Pago con QR Confitería Dos Escudos
2026-06-27,166109455456,-3000.00,3000,1,Reserva por gastos Susi
2026-06-27,166109541164,-500.00,500,1,Reserva por gastos AVA
2026-06-27,165285910147,-17000.00,17000,1,Pago con QR Open 25
2026-06-27,166115714640,-3000.00,3000,1,Reserva por gastos Susi
2026-06-27,165286202579,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Susana
2026-06-27,166118311804,-5000.00,5000,1,Transferencia enviada Susana Carmen Ortiz Transferencia enviada Susana
2026-06-27,166118782132,-552826.50,552827,1,Carmen Ortiz Transferencia enviada Susana Carmen Ortiz
2026-06-27,165289247861,-3000.00,3000,1,Reserva por gastos Susi
2026-06-27,165289387093,-500.00,500,1,Reserva por gastos AVA
2026-06-27,165289633349,-3000.00,3000,1,Reserva por gastos Susi
2026-06-27,166118875840,-500.00,500,1,Reserva por gastos AVA
2026-06-29,1745921433642,430.33,431,0,Rendimientos
2026-06-29,165582422449,-12900.00,12900,1,Pago Directv
2026-06-29,166418490164,-3000.00,3000,1,Reserva por gastos Susi
2026-06-29,165582269471,-500.00,500,1,Reserva por gastos AVA
2026-06-30,1745998051341,124.47,125,0,Rendimientos Pago de servicio AGIP ABL
2026-06-30,165660938847,-100779.00,100779,1,Pago de servicio AGIP ABL GCBA
2026-06-30,165669094151,-5120.00,5120,1,Pago Dlo*didi
2026-06-30,166506229970,-3000.00,3000,1,Reserva por gastos Susi
2026-06-30,166506297416,-500.00,500,1,Reserva por gastos AVA
2026-06-30,166512164848,-5490.00,5490,1,Pago Dlo*didi
2026-06-30,165675486295,-3000.00,3000,1,Reserva por gastos Susi
2026-06-30,165675291273,-500.00,500,1,Reserva por gastos AVA Pago con QR
2026-06-30,165720609641,-61500.00,61500,1,Pago con QR DODOCHESA007
2026-06-30,166561418180,-3000.00,3000,1,Reserva por gastos Susi
2026-06-30,165724008929,-500.00,500,1,Reserva por gastos AVA
2026-06-30,165726601195,-60000.00,60000,1,Transferencia enviada Sanes Maria Sole Pago con QR Automovil Club
2026-06-30,166572223982,-330.00,330,1,Maria Sole Pago con QR Automovil Club Argentino ACA
2026-07-01,1746066621904,1.97,2,0,Rendimientos Transferencia recibida SANES
2026-07-01,165782513575,2500000.00,2500000,0,Transferencia recibida SANES MARIA SOLE
2026-07-02,1746138791076,1186.56,1187,0,Rendimientos
2026-07-02,165995295909,-2000000.00,2000000,1,Dinero reservado Palermo Pago con QR Fabricio
2026-07-02,166005804253,-5990.00,5990,1,Pago con QR Fabricio Bollonine Transferencia enviada El Perro
2026-07-02,166875433394,-106650.00,106650,1,Bollonine Transferencia enviada El Perro Verde Veterinaria
2026-07-02,166034003843,-3000.00,3000,1,Reserva por gastos Susi
2026-07-02,166876058410,-500.00,500,1,Reserva por gastos AVA
2026-07-02,166880031054,-75416.52,75417,1,Pago Carrefour Ecommerce Devolución de pago Carrefour
2026-07-02,166880031054,75416.52,75417,0,Devolución de pago Carrefour Ecommerce
2026-07-03,1746208112287,180.82,181,0,Rendimientos
2026-07-03,166964765036,-6560.00,6560,1,Pago Dlo*didi
2026-07-03,166965090558,-3000.00,3000,1,Reserva por gastos Susi
2026-07-03,166122037985,-500.00,500,1,Reserva por gastos AVA
2026-07-03,166122215695,-6951.00,6951,1,Pago EBANX S.A. Devolución de pago EBANX S.
2026-07-03,166122215695,6951.00,6951,0,Devolución de pago EBANX S. A.
2026-07-03,166993854580,-41824.00,41824,1,Pago de servicio ARCA
2026-07-03,166163286185,-6346.00,6346,1,Pago EBANX S.A.
2026-07-03,167071620118,-9690.00,9690,1,Pago con QR Todo Tartas
2026-07-03,167072664758,-3000.00,3000,1,Reserva por gastos Susi
2026-07-03,167072712754,-500.00,500,1,Reserva por gastos AVA
2026-07-04,166334126337,-31799.00,31799,1,Pago PedidosYa
2026-07-04,167179328496,-500.00,500,1,Reserva por gastos AVA
2026-07-04,167178609538,-3000.00,3000,1,Reserva por gastos Susi
2026-07-04,167189420082,-1200.00,1200,1,Pago PedidosYa Propina
2026-07-04,166345287497,-3000.00,3000,1,Reserva por gastos Susi
2026-07-04,167190684668,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Susana
2026-07-05,166456714791,-9500.00,9500,1,Transferencia enviada Susana Carmen Ortiz
2026-07-05,166456974605,-3000.00,3000,1,Reserva por gastos Susi
2026-07-05,166456755141,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Susana
2026-07-05,167302964482,-123240.00,123240,1,Transferencia enviada Susana Carmen Ortiz
2026-07-05,166457178723,-3000.00,3000,1,Reserva por gastos Susi
2026-07-05,166457156767,-500.00,500,1,Reserva por gastos AVA Transferencia enviada
2026-07-05,167348180330,-38700.00,38700,1,Transferencia enviada Antonela Beatriz Guidobono
2026-07-05,167346897482,-500.00,500,1,Reserva por gastos AVA
2026-07-05,167347884920,-3000.00,3000,1,Reserva por gastos Susi
2026-07-05,166502745365,-6280.00,6280,1,Pago Dlo*didi
2026-07-05,167350348338,-3000.00,3000,1,Reserva por gastos Susi
2026-07-05,167349886828,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Analia
2026-07-05,166547636409,-49000.00,49000,1,Transferencia enviada Analia Veronica Roay
2026-07-05,167392981650,-3000.00,3000,1,Reserva por gastos Susi
2026-07-05,167394012334,-500.00,500,1,Reserva por gastos AVA
2026-07-06,1746282309701,48.01,49,0,Rendimientos
2026-07-06,166570242079,2003781.52,2003782,0,Dinero retirado Palermo
2026-07-06,167419602428,-51719.14,51720,1,Pago de servicio ARCA
2026-07-06,167419881690,4000000.00,4000000,0,Dinero retirado Chris
2026-07-06,166571849649,1000000.00,1000000,0,Dinero retirado Chris Transferencia enviada
2026-07-06,167421046358,-6005392.00,6005392,1,Transferencia enviada Fideicomiso Ava Palpa Transferencia recibida SANES
2026-07-06,166572295199,1853000.00,1853000,0,Fideicomiso Ava Palpa Transferencia recibida SANES MARIA SOLE Pago de cuota Créditos de
2026-07-06,167421244548,-819945.24,819946,1,MARIA SOLE Pago de cuota Créditos de Mercado Pago
2026-07-06,166572982929,-1000000.00,1000000,1,Dinero reservado Chris
2026-07-06,167423379908,-6911.00,6911,1,Pago EBANX S.A. Transferencia enviada
2026-07-06,166633604049,-572005.00,572005,1,Transferencia enviada Federico Martinez Escariz Pago con QR Le Pain
2026-07-06,166633717891,-3294.30,3295,1,Federico Martinez Escariz Pago con QR Le Pain Quotidien
2026-07-06,167482920920,-3000.00,3000,1,Reserva por gastos Susi
2026-07-06,167483306150,-500.00,500,1,Reserva por gastos AVA Pago COPETIN CATERING S.R.
2026-07-06,167483462514,-765.00,765,1,Pago COPETIN CATERING S.R. L. Transferencia enviada Analia
2026-07-06,166634789119,-8001.62,8002,1,L. Transferencia enviada Analia Veronica Roay
2026-07-06,167484308168,-500.00,500,1,Reserva por gastos AVA
2026-07-06,166634863525,-3000.00,3000,1,Reserva por gastos Susi
2026-07-06,166667515709,-8350.00,8350,1,Pago Dlo*didi
2026-07-06,166668736207,-3000.00,3000,1,Reserva por gastos Susi
2026-07-06,167516604000,-500.00,500,1,Reserva por gastos AVA
2026-07-06,167520234024,-150.00,150,1,Pago Dlo*didi
2026-07-06,167521682348,-3000.00,3000,1,Reserva por gastos Susi
2026-07-06,166671922091,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Jose
2026-07-06,167536991734,-2500.00,2500,1,Transferencia enviada Jose Cristian Montaño Barral
2026-07-06,167536746036,-3000.00,3000,1,Reserva por gastos Susi
2026-07-06,166688407413,-500.00,500,1,Reserva por gastos AVA
2026-07-07,1746364083277,184.58,185,0,Rendimientos Transferencia recibida
2026-07-07,166777253103,3180000.00,3180000,0,FUNDACION UNIVERSIDAD DE PALERMO Pago con QR
2026-07-07,166806498721,-27900.00,27900,1,DE PALERMO Pago con QR SERENELLIJOAQUIN143
2026-07-08,1746437261920,1680.71,1681,0,Rendimientos
2026-07-08,166910073613,-18000.00,18000,1,Pago Tuenti recargas dcp
2026-07-08,166910014017,-3000.00,3000,1,Reserva por gastos Susi
2026-07-08,167761620636,-500.00,500,1,Reserva por gastos AVA
2026-07-08,166979500467,-3180000.00,3180000,1,"Dinero reservado Palermo Inversión Bonos, plazos fijos y"
2026-07-08,166985189187,-200000.00,200000,1,"Inversión Bonos, plazos fijos y más Transferencia recibida MarIa"
2026-07-09,167108139303,2922360.00,2922360,0,más Transferencia recibida MarIa Sanes Transferencia enviada Sanes
2026-07-09,167108946853,-1500000.00,1500000,1,Sanes Transferencia enviada Sanes Maria Sole Transferencia enviada
2026-07-09,167965416380,-273500.00,273500,1,Maria Sole Transferencia enviada Consorcio De Propiet
2026-07-09,167965305444,-3000.00,3000,1,Reserva por gastos Susi
2026-07-09,167965269458,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Cons
2026-07-09,167109256079,-209392.05,209393,1,Transferencia enviada Cons De Prop E Bonorino 82 Transferencia enviada
2026-07-09,167110930217,-829489.08,829490,1,De Prop E Bonorino 82 Transferencia enviada Consorcio De Copropi
2026-07-09,167110619869,-500.00,500,1,Reserva por gastos AVA
2026-07-09,167110873259,-3000.00,3000,1,Reserva por gastos Susi Transferencia recibida SANES
2026-07-09,167966836786,251581.79,251582,0,Transferencia recibida SANES MARIA SOLE
2026-07-09,168019017590,-26400.00,26400,1,Pago Valenti SA
2026-07-09,168085035414,-164000.00,164000,1,Pago con QR DAVID ROSENTAL E HIJOS SA Transferencia recibida Carlos
2026-07-09,168085629344,80000.00,80000,0,ROSENTAL E HIJOS SA Transferencia recibida Carlos Leonardo Farinella Transferencia enviada Sikorski
2026-07-10,167305453505,-5000.00,5000,1,Leonardo Farinella Transferencia enviada Sikorski Mara Gabri
2026-07-10,168164294152,-3000.00,3000,1,Reserva por gastos Susi
2026-07-10,168163587352,-500.00,500,1,Reserva por gastos AVA
2026-07-11,168324403904,-11375.00,11375,1,Pago con QR Valenti
2026-07-11,167466031247,-3000.00,3000,1,Reserva por gastos Susi
2026-07-11,167465995293,-500.00,500,1,Reserva por gastos AVA
2026-07-11,168365181012,-18300.00,18300,1,Pago con QR COMERCIO Transferencia enviada Franco
2026-07-11,168365536368,-1500.00,1500,1,Transferencia enviada Franco Yonatan Britez
2026-07-11,167506792367,-3000.00,3000,1,Reserva por gastos Susi
2026-07-11,167506484935,-500.00,500,1,Reserva por gastos AVA
2026-07-11,168365658624,-3000.00,3000,1,Reserva por gastos Susi
2026-07-11,167506469025,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Susana
2026-07-12,168425454224,-120240.00,120240,1,Transferencia enviada Susana Carmen Ortiz
2026-07-12,168424659130,-3000.00,3000,1,Reserva por gastos Susi
2026-07-12,168424525132,-500.00,500,1,Reserva por gastos AVA
2026-07-12,167588966077,-19480.80,19481,1,Pago Apple
2026-07-12,168449431966,-3000.00,3000,1,Reserva por gastos Susi
2026-07-12,168450002766,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Sanes
2026-07-12,167616196535,-100000.00,100000,1,Transferencia enviada Sanes Maria Sole
2026-07-12,167627483265,-27000.00,27000,1,Pago Karen Analia Fusca
2026-07-12,167674667949,-24499.00,24499,1,Compra Mercado Libre
2026-07-13,1746584100786,101.39,102,0,Rendimientos
2026-07-13,166984827877,94378.07,94379,0,Retiro Empresas Argentinas
2026-07-13,168554843274,-38956.35,38957,1,Pago de servicio ARCA
2026-07-13,167698229133,-6809.00,6809,1,Pago EBANX S.A. Transferencia recibida Maria
2026-07-13,167698441753,3198832.48,3198833,0,Transferencia recibida Maria Soledad Sanes
2026-07-13,168560785298,-3000000.00,3000000,1,Dinero reservado Juicio injusto
2026-07-13,167701714231,-15.00,15,1,Pago EBANX S.A.
2026-07-13,168602915040,-16150.00,16150,1,Pago COPETIN CATERING S.R. L.
2026-07-13,168647197316,-8160.00,8160,1,Pago con QR Carnes tito
2026-07-13,167786348863,-3000.00,3000,1,Reserva por gastos Susi
2026-07-13,168647016058,-500.00,500,1,Reserva por gastos AVA
2026-07-14,1746664401222,125.66,126,0,Rendimientos
2026-07-14,167871304279,-5207.22,5208,1,Pago de servicio Metrogas Pago de servicio AGIP ABL
2026-07-14,167871440165,-26174.83,26175,1,Pago de servicio AGIP ABL GCBA Pago de servicio AGIP ABL
2026-07-14,167871102821,-88890.01,88891,1,GCBA Pago de servicio AGIP ABL GCBA
2026-07-14,167896728453,390000.00,390000,0,Dinero retirado Juicio injusto Transferencia enviada
2026-07-14,168760361338,-398240.00,398240,1,Transferencia enviada Carenzo Santiago P
2026-07-14,167896819177,-3000.00,3000,1,Reserva por gastos Susi
2026-07-14,168761684784,-500.00,500,1,Reserva por gastos AVA Devolución de pago
2026-07-14,165087696320,1962.85,1963,0,Devolución de pago PedidosYa
2026-07-14,168796032736,300000.00,300000,0,Dinero retirado Juicio injusto Transferencia enviada Sanes
2026-07-14,167931178129,-300000.00,300000,1,Transferencia enviada Sanes Maria Sole
2026-07-14,168797365674,-8977.00,8977,1,Transferencia enviada Noelia Soledad Caballero Britez
2026-07-14,168797780624,-3000.00,3000,1,Reserva por gastos Susi
2026-07-14,168797892446,-500.00,500,1,Reserva por gastos AVA
2026-07-14,167941056009,2311439.29,2311440,0,Dinero retirado Juicio injusto Transferencia enviada
2026-07-14,167941612149,-218500.00,218500,1,Transferencia enviada Farmacia Maure Srl
2026-07-14,168807188282,-3000.00,3000,1,Reserva por gastos Susi
2026-07-14,168805277808,-500.00,500,1,Reserva por gastos AVA
2026-07-14,168809967332,-56200.00,56200,1,Pago Personal
2026-07-14,168810544942,-3000.00,3000,1,Reserva por gastos Susi
2026-07-14,168810271370,-500.00,500,1,Reserva por gastos AVA
2026-07-15,1746771759007,1035.59,1036,0,Rendimientos
2026-07-15,168887466848,-6866.00,6866,1,"Pago EBANX S.A. Inversión Bonos, plazos fijos y"
2026-07-15,168887129688,-1000000.00,1000000,1,"Inversión Bonos, plazos fijos y más"
2026-07-15,168887107834,-576241.18,576242,1,Pago Tarjeta de crédito
2026-07-15,168023552861,-384.00,384,1,Pago EBANX S.A.
2026-07-15,168048401455,-5100.00,5100,1,Pago Dlo*didi
2026-07-15,168048514037,-3000.00,3000,1,Reserva por gastos Susi
2026-07-15,168915190978,-500.00,500,1,Reserva por gastos AVA Pago con QR
2026-07-15,168084249191,-21600.00,21600,1,Pago con QR DODOCHESA007
2026-07-15,168989518842,-18525.00,18525,1,Compra Mercado Libre
2026-07-15,168120345575,-30317.01,30318,1,Compra Mercado Libre
2026-07-16,1746807942017,232.29,233,0,Rendimientos
2026-07-16,168188333387,-488003.27,488004,1,Dinero reservado Susi
2026-07-17,169275846298,30000.00,30000,0,Dinero retirado Susi
2026-07-17,169275572906,-4390.00,4390,1,Pago EBANX S.A.
2026-07-17,168428947877,-5800.00,5800,1,Pago Dlo*didi
2026-07-17,169299903038,-500.00,500,1,Reserva por gastos AVA
2026-07-17,168429735201,-3000.00,3000,1,Reserva por gastos Susi Transferencia enviada
2026-07-17,168441558117,-8000.00,8000,1,Transferencia enviada Florencia Londero
2026-07-17,169311411566,-500.00,500,1,Reserva por gastos AVA
2026-07-17,169311287564,-3000.00,3000,1,Reserva por gastos Susi
2026-07-17,169317918058,70000.00,70000,0,Dinero retirado Susi
2026-07-17,169317984974,-73344.30,73345,1,Pago PedidosYa
2026-07-17,169318920328,-500.00,500,1,Reserva por gastos AVA Pago automático Tarjeta de
2026-07-18,3313580143,-965.70,966,1,Pago automático Tarjeta de crédito
2026-07-18,169433729926,60000.00,60000,0,Dinero retirado Susi Pago automático Tarjeta de
2026-07-18,3382237486,-60000.00,60000,1,Pago automático Tarjeta de crédito
2026-07-18,168600334905,147660.00,147660,0,Dinero retirado Susi Pago automático Tarjeta de
2026-07-18,3315650641,-147660.00,147660,1,Pago automático Tarjeta de crédito
2026-07-18,168600768255,1.00,1,0,Dinero retirado Susi
2026-07-18,169472847670,36812.97,36813,0,Dinero retirado AVA
2026-07-18,168600840387,120000.00,120000,0,Dinero retirado Susi Transferencia enviada Susana
2026-07-18,168600515647,-147660.00,147660,1,Transferencia enviada Susana Carmen Ortiz
2026-07-18,168599883825,-3000.00,3000,1,Reserva por gastos Susi
2026-07-18,169472897066,-500.00,500,1,Reserva por gastos AVA
2026-07-18,169503970360,-5653.97,5654,1,Dinero reservado Susi
2026-07-18,168631432423,593000.00,593000,0,Dinero retirado Palermo
2026-07-18,169504068998,-593000.00,593000,1,Transferencia enviada brisa
